,aveaccuracy,cancertype,computationtime,fold0,fold1,fold2,fold3,fold4,fold5,fold6,fold7,fold8,fold9,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
17,0.8214285714285715,leuk,0.5857047190074809,0.875,0.75,0.875,0.625,0.875,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8333333333333334,10,True,10,1.0,0.8541666666666667,DecisionTreeClassifier,0.625,2,0.12314381467605477,2016-07-30 16:27:19.758290
18,0.8714285714285713,bladder,0.09215784701518714,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.8333333333333334,0.75,0.75,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.8452380952380952,RandomForestClassifier,0.75,2,0.09156611677633052,2016-07-30 16:27:20.165760
19,0.9119047619047617,bladder,1.097688431997085,0.8571428571428571,0.9285714285714286,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,10,True,10,1.0,0.9166666666666666,AdaBoostClassifier,0.75,2,0.06717493323650421,2016-07-30 16:27:21.263548
20,0.9047619047619048,bladder,0.8918055160029326,0.8571428571428571,0.8571428571428571,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,10,True,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,2,0.07824607964359516,2016-07-30 16:27:22.155515
21,0.7954936360509116,liver,0.11236569899483584,0.9473684210526315,0.7368421052631579,0.9473684210526315,0.8421052631578947,0.631578947368421,0.5555555555555556,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.8823529411764706,10,True,10,0.9473684210526315,0.8328173374613003,RandomForestClassifier,0.5555555555555556,2,0.12652593357721392,2016-07-30 16:27:22.651254
22,0.9560715514275886,liver,1.4007685680116992,0.8947368421052632,0.9473684210526315,1.0,1.0,0.9473684210526315,0.8888888888888888,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,0.9736842105263157,AdaBoostClassifier,0.8823529411764706,2,0.04848703139741716,2016-07-30 16:27:24.052166
23,0.9504815961472307,liver,1.3144706329912879,0.8947368421052632,0.9473684210526315,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,2,0.05885432268438349,2016-07-30 16:27:25.366752
24,0.6665201465201465,prostate,0.02808320298208855,0.6666666666666666,0.8666666666666667,0.42857142857142855,0.9285714285714286,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.46153846153846156,0.8461538461538461,0.5384615384615384,10,True,10,0.9285714285714286,0.6547619047619048,RandomForestClassifier,0.42857142857142855,2,0.1636819406570933,2016-07-30 16:27:25.412219
25,0.8127472527472527,prostate,0.07029275700915605,0.7333333333333333,0.8666666666666667,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.6923076923076923,0.7692307692307693,0.9230769230769231,10,True,10,0.9230769230769231,0.8214285714285714,AdaBoostClassifier,0.6923076923076923,2,0.06720145362105363,2016-07-30 16:27:25.482653
26,0.7336263736263737,prostate,0.09325129899661988,0.8,0.8,0.5,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.7692307692307693,10,True,10,0.8,0.7692307692307693,DecisionTreeClassifier,0.5,2,0.09013025768207356,2016-07-30 16:27:25.576063
27,0.7357142857142855,colon,0.02929121899069287,1.0,0.8571428571428571,0.5,1.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.8333333333333334,RandomForestClassifier,0.16666666666666666,2,0.23915241489690298,2016-07-30 16:27:25.711432
28,0.8047619047619048,colon,0.1841233229788486,1.0,0.7142857142857143,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,1.0,0.6666666666666666,10,True,10,1.0,0.8333333333333334,AdaBoostClassifier,0.16666666666666666,2,0.24276375421963595,2016-07-30 16:27:25.895771
29,0.7833333333333334,colon,0.15368482598569244,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,10,True,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.3333333333333333,2,0.19790570145063197,2016-07-30 16:27:26.049612
30,0.8202380952380952,leuk,0.09819853899534792,0.875,0.75,1.0,0.875,0.75,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.6666666666666666,1.0,10,True,10,1.0,0.8571428571428571,RandomForestClassifier,0.5714285714285714,5,0.12988744473319863,2016-07-30 16:27:26.522349
31,0.9130952380952382,leuk,1.7681964829971548,0.875,1.0,1.0,0.875,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.875,AdaBoostClassifier,0.8333333333333334,5,0.07217860186297198,2016-07-30 16:27:28.290650
32,0.8214285714285715,leuk,0.5739299620036036,0.875,0.75,0.875,0.625,0.875,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8333333333333334,10,True,10,1.0,0.8541666666666667,DecisionTreeClassifier,0.625,5,0.12314381467605477,2016-07-30 16:27:28.864740
33,0.9595238095238094,bladder,0.1618376310216263,1.0,0.9285714285714286,1.0,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,5,0.05512303287042964,2016-07-30 16:27:29.343358
34,0.95,bladder,2.4359806190186646,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,5,0.08498365855987974,2016-07-30 16:27:31.779386
35,0.9047619047619048,bladder,0.8851826540194452,0.8571428571428571,0.8571428571428571,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,10,True,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,5,0.07824607964359516,2016-07-30 16:27:32.664747
36,0.9390436876504987,liver,0.22597031699842773,0.9473684210526315,0.8421052631578947,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8235294117647058,0.9411764705882353,1.0,1.0,10,True,10,1.0,0.9473684210526315,RandomForestClassifier,0.8235294117647058,5,0.06345230422280776,2016-07-30 16:27:33.265512
37,0.9606811145510836,liver,3.3842093979765195,0.8947368421052632,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,0.8823529411764706,0.9411764705882353,0.9411764705882353,10,True,10,1.0,0.9736842105263157,AdaBoostClassifier,0.8823529411764706,5,0.04376289942149144,2016-07-30 16:27:36.649774
38,0.9504815961472307,liver,1.358882543980144,0.8947368421052632,0.9473684210526315,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,5,0.05885432268438349,2016-07-30 16:27:38.008855
39,0.7819780219780219,prostate,0.06445996800903231,0.8666666666666667,0.7333333333333333,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.6153846153846154,0.6153846153846154,0.8461538461538461,10,True,10,0.9285714285714286,0.7857142857142857,RandomForestClassifier,0.6153846153846154,5,0.09815548544228901,2016-07-30 16:27:38.096216
40,0.7968131868131868,prostate,0.155284414999187,0.8,0.8,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.6153846153846154,0.8461538461538461,0.6923076923076923,10,True,10,0.9285714285714286,0.8,AdaBoostClassifier,0.6153846153846154,5,0.08436734016181827,2016-07-30 16:27:38.251665
41,0.7336263736263737,prostate,0.09563626200542785,0.8,0.8,0.5,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.7692307692307693,10,True,10,0.8,0.7692307692307693,DecisionTreeClassifier,0.5,5,0.09013025768207356,2016-07-30 16:27:38.347455
42,0.8023809523809524,colon,0.06947748799575493,1.0,0.8571428571428571,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.3333333333333333,10,True,10,1.0,0.8333333333333334,RandomForestClassifier,0.3333333333333333,5,0.20866979632957608,2016-07-30 16:27:38.496800
43,0.8380952380952381,colon,0.44831311199232005,1.0,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666,10,True,10,1.0,0.8333333333333334,AdaBoostClassifier,0.6666666666666666,5,0.12362623795949684,2016-07-30 16:27:38.945274
44,0.7833333333333334,colon,0.15357086900621653,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,10,True,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.3333333333333333,5,0.19790570145063197,2016-07-30 16:27:39.099061
45,0.9315476190476192,leuk,0.1735257330001332,1.0,0.875,0.875,0.875,1.0,1.0,0.8571428571428571,1.0,0.8333333333333334,1.0,10,True,10,1.0,0.9375,RandomForestClassifier,0.8333333333333334,10,0.0694288531250409,2016-07-30 16:27:39.632109
46,0.9130952380952382,leuk,3.515189122001175,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.9285714285714286,AdaBoostClassifier,0.75,10,0.0912948550954183,2016-07-30 16:27:43.147298
47,0.8214285714285715,leuk,0.5848105939803645,0.875,0.75,0.875,0.625,0.875,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8333333333333334,10,True,10,1.0,0.8541666666666667,DecisionTreeClassifier,0.625,10,0.12314381467605477,2016-07-30 16:27:43.732290
48,0.9595238095238094,bladder,0.23369010799797252,0.9285714285714286,1.0,1.0,1.0,0.9166666666666666,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,10,0.05512303287042964,2016-07-30 16:27:44.302607
49,0.9666666666666666,bladder,5.017251661018236,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,10,0.07637626158259735,2016-07-30 16:27:49.319887
50,0.9047619047619048,bladder,0.8950425160001032,0.8571428571428571,0.8571428571428571,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,10,True,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,10,0.07824607964359516,2016-07-30 16:27:50.215056
51,0.9393704850361196,liver,0.34899366402532905,0.9473684210526315,1.0,0.9473684210526315,0.9473684210526315,0.8947368421052632,0.8333333333333334,0.9411764705882353,0.8823529411764706,1.0,1.0,10,True,10,1.0,0.9473684210526315,RandomForestClassifier,0.8333333333333334,10,0.05264030462483969,2016-07-30 16:27:50.914663
52,0.9662710698314413,liver,6.612453472014749,0.9473684210526315,1.0,1.0,1.0,0.9473684210526315,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,1.0,AdaBoostClassifier,0.8235294117647058,10,0.05328418824288145,2016-07-30 16:27:57.527060
53,0.9504815961472307,liver,1.3509107060090173,0.8947368421052632,0.9473684210526315,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,10,0.05885432268438349,2016-07-30 16:27:58.878080
54,0.8408424908424909,prostate,0.1105398190265987,0.8,0.8666666666666667,0.7857142857142857,1.0,1.0,0.8571428571428571,0.7142857142857143,0.6923076923076923,0.7692307692307693,0.9230769230769231,10,True,10,1.0,0.8285714285714285,RandomForestClassifier,0.6923076923076923,10,0.10308830587664873,2016-07-30 16:27:59.007521
55,0.7825274725274726,prostate,0.29647603098419495,0.8,0.8,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.6923076923076923,0.7692307692307693,0.6923076923076923,10,True,10,0.8571428571428571,0.7857142857142857,AdaBoostClassifier,0.6923076923076923,10,0.053133771571754994,2016-07-30 16:27:59.304142
56,0.7336263736263737,prostate,0.09173119300976396,0.8,0.8,0.5,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.7692307692307693,10,True,10,0.8,0.7692307692307693,DecisionTreeClassifier,0.5,10,0.09013025768207356,2016-07-30 16:27:59.396038
57,0.7857142857142858,colon,0.10303773800842464,0.8571428571428571,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.6666666666666666,10,True,10,1.0,0.8333333333333334,RandomForestClassifier,0.3333333333333333,10,0.18412014218267816,2016-07-30 16:27:59.570233
58,0.8714285714285716,colon,0.8301837510080077,1.0,0.7142857142857143,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.6666666666666666,10,True,10,1.0,0.8333333333333334,AdaBoostClassifier,0.6666666666666666,10,0.11770673423150738,2016-07-30 16:28:00.400513
59,0.7833333333333334,colon,0.1419055029982701,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,10,True,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.3333333333333333,10,0.19790570145063197,2016-07-30 16:28:00.542571
60,0.9708333333333334,leuk,0.2982327509962488,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,10,True,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,20,0.05907269532815759,2016-07-30 16:28:01.251045
61,0.9005952380952381,leuk,6.90597240900388,0.875,1.0,0.875,0.875,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.875,AdaBoostClassifier,0.8333333333333334,20,0.06665869425119558,2016-07-30 16:28:08.156923
62,0.8214285714285715,leuk,0.6133287150005344,0.875,0.75,0.875,0.625,0.875,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8333333333333334,10,True,10,1.0,0.8541666666666667,DecisionTreeClassifier,0.625,20,0.12314381467605477,2016-07-30 16:28:08.770407
63,0.9916666666666666,bladder,0.37786742599564604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,RandomForestClassifier,0.9166666666666666,20,0.025000000000000012,2016-07-30 16:28:09.466382
64,0.9666666666666666,bladder,9.942078394000418,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,20,0.07637626158259735,2016-07-30 16:28:19.408311
65,0.9047619047619048,bladder,0.8959026180091314,0.8571428571428571,0.8571428571428571,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,10,True,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,20,0.07824607964359516,2016-07-30 16:28:20.304343
66,0.9616271069831441,liver,0.5840502929931972,1.0,1.0,1.0,0.9473684210526315,0.8421052631578947,0.9444444444444444,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,1.0,RandomForestClassifier,0.8421052631578947,20,0.05468390260672104,2016-07-30 16:28:21.283906
67,0.9557447540419677,liver,13.101661403023172,0.8421052631578947,1.0,1.0,1.0,0.9473684210526315,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,1.0,AdaBoostClassifier,0.8235294117647058,20,0.06507215329314725,2016-07-30 16:28:34.385343
68,0.9504815961472307,liver,1.3133080390107352,0.8947368421052632,0.9473684210526315,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,20,0.05885432268438349,2016-07-30 16:28:35.698820
69,0.8024542124542124,prostate,0.23001415099133737,0.8,0.9333333333333333,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.6923076923076923,0.6153846153846154,0.7692307692307693,10,True,10,0.9333333333333333,0.7928571428571429,RandomForestClassifier,0.6153846153846154,20,0.10402995537122615,2016-07-30 16:28:35.946977
70,0.81996336996337,prostate,0.6213418160041329,0.8,0.8666666666666667,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.7692307692307693,10,True,10,0.9230769230769231,0.8285714285714285,AdaBoostClassifier,0.7142857142857143,20,0.0590317219258883,2016-07-30 16:28:36.568479
71,0.7336263736263737,prostate,0.09164323902223259,0.8,0.8,0.5,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.7692307692307693,10,True,10,0.8,0.7692307692307693,DecisionTreeClassifier,0.5,20,0.09013025768207356,2016-07-30 16:28:36.660295
72,0.8857142857142856,colon,0.2158995739882812,0.8571428571428571,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,10,True,10,1.0,0.9285714285714286,RandomForestClassifier,0.6666666666666666,20,0.12945025922922082,2016-07-30 16:28:36.951055
73,0.8547619047619047,colon,1.7727954639995005,1.0,0.7142857142857143,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.5,10,True,10,1.0,0.9166666666666667,AdaBoostClassifier,0.5,20,0.16951645248883393,2016-07-30 16:28:38.723900
74,0.7833333333333334,colon,0.15530185497482307,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,10,True,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.3333333333333333,20,0.19790570145063197,2016-07-30 16:28:38.879364
75,0.9315476190476192,leuk,0.8305633059935644,0.875,0.875,1.0,0.875,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,1.0,10,True,10,1.0,0.9375,RandomForestClassifier,0.8333333333333334,60,0.0694288531250409,2016-07-30 16:28:40.073497
76,0.9148809523809526,leuk,20.645678108994616,0.875,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.9375,AdaBoostClassifier,0.75,60,0.09035275100688672,2016-07-30 16:29:00.718729
77,0.8214285714285715,leuk,0.5599140359845478,0.875,0.75,0.875,0.625,0.875,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8333333333333334,10,True,10,1.0,0.8541666666666667,DecisionTreeClassifier,0.625,60,0.12314381467605477,2016-07-30 16:29:01.278752
78,1.0,bladder,0.9087406039761845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,True,10,1.0,1.0,RandomForestClassifier,1.0,60,0.0,2016-07-30 16:29:02.500757
79,0.9583333333333333,bladder,28.928954151982907,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,60,0.0768295371441074,2016-07-30 16:29:31.428981
80,0.9047619047619048,bladder,0.853017154004192,0.8571428571428571,0.8571428571428571,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,10,True,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,60,0.07824607964359516,2016-07-30 16:29:32.282159
81,0.9721534227726177,liver,1.439188426011242,1.0,1.0,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,1.0,RandomForestClassifier,0.8823529411764706,60,0.045003626498405794,2016-07-30 16:29:34.077552
82,0.9671826625386997,liver,38.76285532099428,0.8421052631578947,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,1.0,AdaBoostClassifier,0.8421052631578947,60,0.05547241214718277,2016-07-30 16:30:12.839415
83,0.9504815961472307,liver,1.3085449920035899,0.8947368421052632,0.9473684210526315,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,60,0.05885432268438349,2016-07-30 16:30:14.148073
84,0.8264835164835164,prostate,0.6530143650015816,0.8,0.8,0.7857142857142857,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.6923076923076923,0.6923076923076923,0.9230769230769231,10,True,10,1.0,0.8,RandomForestClassifier,0.6923076923076923,60,0.10580249227258519,2016-07-30 16:30:14.816414
85,0.8209890109890111,prostate,1.8674457180022728,0.8666666666666667,0.7333333333333333,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.7692307692307693,1.0,10,True,10,1.0,0.7857142857142857,AdaBoostClassifier,0.7333333333333333,60,0.07315726302496434,2016-07-30 16:30:16.683949
86,0.7336263736263737,prostate,0.09902470099041238,0.8,0.8,0.5,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.7692307692307693,10,True,10,0.8,0.7692307692307693,DecisionTreeClassifier,0.5,60,0.09013025768207356,2016-07-30 16:30:16.783127
87,0.8833333333333334,colon,0.5994492970057763,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.5,1.0,0.6666666666666666,10,True,10,1.0,1.0,RandomForestClassifier,0.5,60,0.16749792701868152,2016-07-30 16:30:17.459327
88,0.8714285714285713,colon,5.222785599005874,1.0,0.7142857142857143,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666,10,True,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,60,0.13932132226978852,2016-07-30 16:30:22.682102
