,aveaccuracy,cancertype,computationtime,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
49,0.9583333333333333,bladder,4.873426614998607,10,False,10,1.0,1.0,AdaBoostClassifier,0.75,10,0.0768295371441074,2016-07-29 19:56:26.746751
50,0.919047619047619,bladder,0.8369488099997398,10,False,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,10,0.06472512961461041,2016-07-29 19:56:27.583780
51,0.9458376332989336,liver,0.32158654899103567,10,False,10,1.0,0.9736842105263157,RandomForestClassifier,0.7894736842105263,10,0.06764863316332424,2016-07-29 19:56:28.267567
52,0.9662710698314413,liver,6.430212186998688,10,False,10,1.0,1.0,AdaBoostClassifier,0.8235294117647058,10,0.05328418824288145,2016-07-29 19:56:34.697699
53,0.9508083935328517,liver,1.2535253429959994,10,False,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8823529411764706,10,0.05188363510435879,2016-07-29 19:56:35.951304
54,0.738021978021978,prostate,0.106120115990052,10,False,10,0.8666666666666667,0.7128205128205127,RandomForestClassifier,0.5384615384615384,10,0.11011695755481511,2016-07-29 19:56:36.072844
55,0.7825274725274726,prostate,0.2975999909976963,10,False,10,0.8571428571428571,0.7857142857142857,AdaBoostClassifier,0.6923076923076923,10,0.053133771571754994,2016-07-29 19:56:36.370559
56,0.6702197802197801,prostate,0.08402988000307232,10,False,10,0.7857142857142857,0.7032967032967032,DecisionTreeClassifier,0.42857142857142855,10,0.10829787256477191,2016-07-29 19:56:36.454712
57,0.8428571428571429,colon,0.10574277502018958,10,False,10,1.0,0.8333333333333334,RandomForestClassifier,0.6666666666666666,10,0.11770673423150739,2016-07-29 19:56:36.637260
58,0.8714285714285716,colon,0.845518838003045,10,False,10,1.0,0.8333333333333334,AdaBoostClassifier,0.6666666666666666,10,0.11770673423150738,2016-07-29 19:56:37.482922
59,0.8333333333333333,colon,0.14818752597784624,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.5,10,0.16666666666666669,2016-07-29 19:56:37.631207
60,0.9565476190476192,leuk,0.305347157001961,10,False,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,20,0.06702972992544093,2016-07-29 19:56:38.324568
61,0.9005952380952381,leuk,6.6409636290045455,10,False,10,1.0,0.875,AdaBoostClassifier,0.8333333333333334,20,0.06665869425119558,2016-07-29 19:56:44.965446
62,0.8071428571428572,leuk,0.5674020260048565,10,False,10,0.875,0.8452380952380952,DecisionTreeClassifier,0.6666666666666666,20,0.0685015351467419,2016-07-29 19:56:45.532976
63,1.0,bladder,0.3841290469863452,10,False,10,1.0,1.0,RandomForestClassifier,1.0,20,0.0,2016-07-29 19:56:46.246397
64,0.9666666666666666,bladder,9.411237576015992,10,False,10,1.0,1.0,AdaBoostClassifier,0.75,20,0.07637626158259735,2016-07-29 19:56:55.657500
65,0.9190476190476191,bladder,0.824743896984728,10,False,10,1.0,0.9226190476190477,DecisionTreeClassifier,0.75,20,0.07468755781599105,2016-07-29 19:56:56.482334
66,0.9721534227726177,liver,0.524898873991333,10,False,10,1.0,1.0,RandomForestClassifier,0.8823529411764706,20,0.03835765604816589,2016-07-29 19:56:57.352635
67,0.9557447540419677,liver,12.512826588004827,10,False,10,1.0,1.0,AdaBoostClassifier,0.8235294117647058,20,0.06507215329314725,2016-07-29 19:57:09.865185
68,0.9504815961472308,liver,1.2620950989949051,10,False,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,20,0.06338649634690463,2016-07-29 19:57:11.127408
69,0.7896703296703296,prostate,0.21278896398143843,10,False,10,1.0,0.7897435897435897,RandomForestClassifier,0.6153846153846154,20,0.10810042029575301,2016-07-29 19:57:11.358043
70,0.81996336996337,prostate,0.5932093459996395,10,False,10,0.9230769230769231,0.8285714285714285,AdaBoostClassifier,0.7142857142857143,20,0.0590317219258883,2016-07-29 19:57:11.951321
71,0.6613553113553113,prostate,0.08575269900029525,10,False,10,0.7857142857142857,0.6923076923076923,DecisionTreeClassifier,0.5,20,0.09685999209514347,2016-07-29 19:57:12.037199
72,0.869047619047619,colon,0.198837920994265,10,False,10,1.0,1.0,RandomForestClassifier,0.3333333333333333,20,0.20790772853063072,2016-07-29 19:57:12.307039
73,0.8547619047619047,colon,1.6674378530005924,10,False,10,1.0,0.9166666666666667,AdaBoostClassifier,0.5,20,0.16951645248883393,2016-07-29 19:57:13.974564
74,0.8023809523809524,colon,0.1537293079891242,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.5,20,0.1460166486329711,2016-07-29 19:57:14.128420
75,0.9690476190476192,leuk,0.7849264960095752,10,False,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,60,0.06213327786047566,2016-07-29 19:57:15.259739
76,0.9148809523809526,leuk,19.839426830993034,10,False,10,1.0,0.9375,AdaBoostClassifier,0.75,60,0.09035275100688672,2016-07-29 19:57:35.098725
77,0.8571428571428571,leuk,0.5801941160170827,10,False,10,1.0,0.8571428571428571,DecisionTreeClassifier,0.6666666666666666,60,0.09475323004085191,2016-07-29 19:57:35.679000
78,0.9916666666666666,bladder,0.9639275069930591,10,False,10,1.0,1.0,RandomForestClassifier,0.9166666666666666,60,0.025000000000000012,2016-07-29 19:57:36.963159
79,0.9583333333333333,bladder,27.8503782460175,10,False,10,1.0,1.0,AdaBoostClassifier,0.75,60,0.0768295371441074,2016-07-29 19:58:04.812796
80,0.9119047619047619,bladder,0.8511534749995917,10,False,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,60,0.07682031335667466,2016-07-29 19:58:05.664080
81,0.966890264877881,liver,1.4035905659839045,10,False,10,1.0,1.0,RandomForestClassifier,0.8421052631578947,60,0.05558367793406827,2016-07-29 19:58:07.421268
82,0.9671826625386997,liver,36.91946583901881,10,False,10,1.0,1.0,AdaBoostClassifier,0.8421052631578947,60,0.05547241214718277,2016-07-29 19:58:44.339740
83,0.9445992432060544,liver,1.2783517760108225,10,False,10,1.0,0.945906432748538,DecisionTreeClassifier,0.8421052631578947,60,0.04860672898049363,2016-07-29 19:58:45.618171
84,0.8193406593406595,prostate,0.6058608180028386,10,False,10,1.0,0.8,RandomForestClassifier,0.6153846153846154,60,0.11584127321313478,2016-07-29 19:58:46.239563
85,0.8209890109890111,prostate,1.7815700749924872,10,False,10,1.0,0.7857142857142857,AdaBoostClassifier,0.7333333333333333,60,0.07315726302496434,2016-07-29 19:58:48.021199
86,0.6905494505494505,prostate,0.08800648100441322,10,False,10,0.7857142857142857,0.7238095238095238,DecisionTreeClassifier,0.42857142857142855,60,0.11215394640845776,2016-07-29 19:58:48.109333
87,0.8333333333333334,colon,0.5746825970127247,10,False,10,1.0,0.8333333333333334,RandomForestClassifier,0.5,60,0.18257418583505536,2016-07-29 19:58:48.755499
88,0.8880952380952382,colon,4.956374686007621,10,False,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,60,0.12282114644313268,2016-07-29 19:58:53.711882
89,0.8023809523809524,colon,0.14294214200344868,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.5,60,0.1460166486329711,2016-07-29 19:58:53.854903
90,0.9708333333333334,leuk,1.2768755390134174,10,False,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,100,0.05907269532815759,2016-07-29 19:58:55.679045
91,0.9130952380952382,leuk,32.22626812799717,10,False,10,1.0,0.9285714285714286,AdaBoostClassifier,0.75,100,0.0912948550954183,2016-07-29 19:59:27.904470
92,0.8029761904761905,leuk,0.5432495079876389,10,False,10,1.0,0.8571428571428571,DecisionTreeClassifier,0.625,100,0.11385863903340705,2016-07-29 19:59:28.447850
93,0.9845238095238095,bladder,1.5336935420054942,10,False,10,1.0,1.0,RandomForestClassifier,0.9166666666666666,100,0.031066638930237832,2016-07-29 19:59:30.322071
94,0.9666666666666666,bladder,46.93400181198376,10,False,10,1.0,1.0,AdaBoostClassifier,0.75,100,0.07637626158259735,2016-07-29 20:00:17.254797
95,0.8952380952380953,bladder,0.8780042629805394,10,False,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,100,0.07392464141076201,2016-07-29 20:00:18.132937
96,0.9721534227726177,liver,2.3968159969954286,10,False,10,1.0,1.0,RandomForestClassifier,0.8823529411764706,100,0.045003626498405794,2016-07-29 20:00:20.891114
97,0.9671826625386997,liver,61.650515927991364,10,False,10,1.0,1.0,AdaBoostClassifier,0.8421052631578947,100,0.05547241214718277,2016-07-29 20:01:22.539929
98,0.9504815961472308,liver,1.26660129299853,10,False,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,100,0.06338649634690463,2016-07-29 20:01:23.806673
99,0.8187912087912087,prostate,1.0214770609745756,10,False,10,1.0,0.8,RandomForestClassifier,0.6923076923076923,100,0.10119614291394383,2016-07-29 20:01:24.845384
100,0.8337728937728937,prostate,2.927512182010105,10,False,10,0.9285714285714286,0.8571428571428571,AdaBoostClassifier,0.7142857142857143,100,0.06718368132756614,2016-07-29 20:01:27.772959
101,0.7028571428571428,prostate,0.08768693101592362,10,False,10,0.8,0.7142857142857143,DecisionTreeClassifier,0.5,100,0.09941041021067079,2016-07-29 20:01:27.860774
102,0.8666666666666668,colon,0.9557194410008378,10,False,10,1.0,0.9166666666666667,RandomForestClassifier,0.5,100,0.16329931618554522,2016-07-29 20:01:28.889908
103,0.8880952380952382,colon,8.366093184013152,10,False,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,100,0.12282114644313268,2016-07-29 20:01:37.255873
104,0.8333333333333333,colon,0.16030370999942534,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.5,100,0.16666666666666669,2016-07-29 20:01:37.416303
